,frequency,isdict,word
1988,19.0,1.0,产区
1989,19.0,1.0,信箱
1990,19.0,1.0,浪费
1991,19.0,1.0,最多
1992,19.0,1.0,风貌
1993,19.0,1.0,面貌
1994,19.0,1.0,坚实基础
1995,19.0,1.0,滞销
1996,19.0,1.0,宗旨
1997,19.0,1.0,立法
1998,19.0,1.0,本质
1999,19.0,1.0,日本
2000,19.0,1.0,主力军
2001,19.0,1.0,省区市
2002,19.0,1.0,势头
2003,19.0,1.0,处罚
2004,19.0,1.0,一村
2005,19.0,1.0,盈利
2006,19.0,1.0,社会各界
2007,19.0,1.0,舞台
2008,19.0,1.0,政府部门
2009,19.0,1.0,亮点
2010,19.0,1.0,没想到
2011,19.0,1.0,去年底
2012,19.0,1.0,追溯
2013,19.0,1.0,指导意义
2014,19.0,1.0,托管
2015,19.0,1.0,牧区
2016,19.0,1.0,夏布
2017,19.0,1.0,选育
2018,19.0,1.0,养
2019,19.0,1.0,本报讯
2020,19.0,1.0,实用技术
2021,19.0,1.0,事项
2022,19.0,1.0,温饱
2023,19.0,1.0,限制
2024,19.0,1.0,不断创新
2025,19.0,1.0,头
2026,19.0,1.0,红
2027,19.0,1.0,逐年
2028,19.0,1.0,着力点
2029,19.0,1.0,东西
2030,19.0,1.0,养老金
2031,19.0,1.0,奋斗
2032,19.0,1.0,三位一体
2033,19.0,1.0,相继
2034,19.0,1.0,购销
2035,19.0,1.0,放到
2036,19.0,1.0,文章
2037,19.0,1.0,多方面
2038,19.0,1.0,利率
2039,19.0,1.0,绿色生态
2040,19.0,1.0,全面实施
2041,19.0,1.0,股改
2042,19.0,1.0,甘肃省
2043,19.0,1.0,见到
2044,19.0,1.0,好日子
2045,19.0,1.0,整理
2046,19.0,1.0,林业
2047,19.0,1.0,房
2048,19.0,1.0,奖补
2049,19.0,1.0,对口
2050,19.0,1.0,不敢
2051,19.0,1.0,记忆
2052,19.0,1.0,台阶
2053,19.0,1.0,新城
2054,19.0,1.0,党委政府
2055,19.0,1.0,安徽省
2056,19.0,1.0,十二五
2057,19.0,1.0,储备
2058,19.0,1.0,致力于
2059,19.0,1.0,市场机制
2060,19.0,1.0,五常
2061,19.0,1.0,强国
2062,19.0,1.0,种菜
2063,19.0,1.0,在内
2064,19.0,1.0,车间
2065,19.0,1.0,投资者
2066,19.0,1.0,与时俱进
2067,19.0,1.0,实事
2068,19.0,1.0,积极参与
2069,19.0,1.0,合
2070,19.0,1.0,毕业生
2071,19.0,1.0,水产
2072,19.0,1.0,显现
2073,19.0,1.0,重新
2074,19.0,1.0,倾向
2075,19.0,1.0,同期
2076,19.0,1.0,四好
2077,19.0,1.0,新一轮
2078,19.0,1.0,便
